protein,pvalue,log2FC,adj_pvalue
SOAT1,0.039226334565628775,0.8943950550364015,0.10015821416640032
HNRNPC,0.0011010072844373222,-0.34127743297850444,0.007540861212278263
EIF3H,0.46849127297426524,-0.06842901513087085,0.5953173818774502
MSI2,0.002978444305668697,-2.231736946298181,0.015335819616421803
CS,0.1252569491448068,0.1408386367270964,0.230413543274822
SLC25A10,0.37808547136323867,0.10265766541759547,0.5089432364827774
NQO1,0.005570208941547038,2.596377007507673,0.02440127131689914
SEC61A1;SEC61A2,0.5949164614027618,0.6041647486168351,0.7053500560344121
STK24,0.14286791025305798,-0.09958170619607642,0.25298073864321974
MTAP,0.1310000896130003,0.7259590036430197,0.23776516264759553
CNN2,0.0016083371698309772,0.9546620893308422,0.009657464292811639
VBP1,0.0005442986171018695,-0.26953884426666264,0.004594892976929736
ILF2,0.12863011772308505,-0.2173857525271572,0.23424447859605285
PES1,0.285782331446504,-0.2567397163577283,0.41838139211595005
SEPT10,0.927005865618475,0.030348493501360707,0.9496795744670924
DDX27,0.05875449562421854,-0.5077093387446645,0.13484435349794308
ACADM,0.018072058488411175,0.21684076748721992,0.05704484548950658
SH3GLB2,0.8327619196247719,-0.05686164071349609,0.8847587614354893
MZT2B;MZT2A,0.811906871233162,0.11611236765425659,0.8706711794908059
GLS,0.4316571494235651,-0.2695962680611359,0.5602796611707538
SUMO1,7.461657219773325e-05,-0.3532549216450249,0.0011692812515810367
PTMA,0.13143754225141036,-1.766094678690802,0.23782173438345683
USP39,0.7975392374042882,0.16216419996116116,0.8592259729158834
SMARCD2,0.03588520171105669,-0.5583026817196775,0.09428396844634272
HNRNPLL;HNRPLL,0.2606473922847645,-0.5079444204068047,0.38962882210411337
PCYT1A;PCYT1B,0.14060994461459578,0.44408414437588206,0.24959124643079839
ZC3HC1,0.8206101384647398,0.06695364622140332,0.8769817868381764
POLR2B,0.04144908433822086,-0.18466015003497205,0.10460730670758404
RPL37A,0.8528877686234438,-0.0239817515951799,0.8999949418904364
TNPO3,0.8737509173185644,-0.059135276332007436,0.9151096867580326
SSR3,0.6388002435034833,-0.48195891399553403,0.7404507346197907
PSPH,0.9888335317064763,0.0010815508069264013,0.9933945719818751
DRAP1,0.4781095634035026,0.18299040155334012,0.6029662009802135
AAMP,0.5988605858583305,0.28360595092007657,0.7088312733332959
GPS1,0.5230848348767799,-0.08417765970293445,0.6418471945699306
CYCS,0.02669831246404442,0.2563526154797984,0.07641120176963041
MRPS34,0.9061713229020943,0.04942508533792633,0.9377590879409247
FAM195B,0.3815994934120082,-0.8889302093910203,0.511777447058551
RPL24,0.0037917725142336918,-0.15623758040777602,0.018393052418710424
C7orf50,0.06966894287175844,-0.4166056427092606,0.1525014648991858
CHCHD3,0.6288757124486274,0.07862945846736125,0.7320637636093589
DCUN1D1,0.753623441875197,-0.11249107498389321,0.8235784527868435
NRCAM,0.0014426880327222545,-1.419785153724284,0.00890134429254694
UBE2H,0.06469431027776414,0.2788174536042938,0.1439266678089584
CTNND1,0.17337267118541444,0.20906843644629802,0.28913145317138794
RPL32,0.3171236974210256,-0.07287406986360523,0.4511400476701461
CAMK2D,0.3777776646363948,-0.07816326865677681,0.5088433850204501
HNRNPAB,0.006562734782884416,-0.20703541980290652,0.027754633703150015
GNPDA1,0.5550410890568978,0.3039428043684893,0.672720919290998
