"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PHF5A__1651",0.0690565140760526,25.4172114108238,0.731250762915611,0.474807007095215,0.613362788525135,-6.98947190772364
"SEC11A__349",0.274155527065144,23.7909168419754,0.729877370562747,0.475624100136932,0.614054113869732,-6.99049744254264
"SSBP1__1378",0.0657478280766171,27.7584071537076,0.728787716226285,0.476272983563396,0.614527581872675,-6.9913098194254
"POLR2I__400",-0.168271605154633,23.1618720651692,-0.727225513603431,0.477204190825975,0.615168358438292,-6.99247251239837
"ESD__755",-0.0481260760505826,26.2355992459783,-0.727007062811841,0.477334493003083,0.615168358438292,-6.99263491120349
"VPS28__2082",0.545700381778083,24.4764700697747,0.725148773893765,0.478443790270525,0.616233338385099,-6.99401453339127
"NDUFS2__549",-0.429477145608285,24.825318943456,-0.722172570748657,0.480223623282652,0.618160195927669,-6.99621720821167
"TIAL1__1356",-0.0822036157614257,25.3486834214516,-0.721265227658363,0.48076701711665,0.618494130702931,-6.99688703719998
"AK1__649",-0.0539477892946465,26.4443895241936,-0.719671248129364,0.481722512355903,0.619098614860137,-6.99806184766011
"AGFG1__1159",0.459681374488571,23.9488611208784,0.71953306854825,0.481805395862228,0.619098614860137,-6.99816357514801
"PLIN2__1848",0.168539493473922,23.3931139631967,0.718909183004874,0.482179723213959,0.619214290778303,-6.99862264978919
"LIMD2__390",-0.608391110684071,25.6466968356865,-0.715418308412598,0.48427740996013,0.621541661103808,-7.00118444074705
"NDUFB4__607",0.299543065491861,24.0186917045084,0.712695624446191,0.485917231878601,0.623278993540396,-7.00317435550117
"MRPL24__1784",0.057469541399346,24.084352373057,0.710896646041741,0.487002521184131,0.624187983811697,-7.00448525105263
"RPS28__1285",-0.180667495232452,28.4297685452439,-0.710571100891371,0.487199069090856,0.624187983811697,-7.00472213916821
"DCTN2__1455",0.0688358355135854,26.1137905673167,0.71006551491838,0.487504409405457,0.624211995111749,-7.00508983448434
"STT3B__1719",0.387567540944293,24.1660519320693,0.70619337238729,0.489846664052816,0.626842558347258,-7.00789774380603
"EIF4A1__1220",-0.083146813583074,29.2992605636696,-0.702708087010684,0.491960554923629,0.629177973355058,-7.01041275841091
"OGFR__2032",0.220762378321719,23.0974619232756,0.699029355315634,0.494197563948653,0.631668013075215,-7.01305464796269
"NUP153__1116",-0.254679609870028,24.1961959136392,-0.695178736762881,0.49654545038128,0.634296768874151,-7.0158059746949
"MRPL44__1955",0.238716739147353,23.3879095575408,0.694337801526218,0.497059067638953,0.634580685414794,-7.01640492902365
"GLYR1__1589",-0.254357083550715,23.3611972827958,-0.692171743424137,0.498383451912696,0.635706009288018,-7.01794454928168
"RAB6A__866",0.119719177716178,27.4959619841729,0.691941626526699,0.498524271746526,0.635706009288018,-7.01810784815921
"NUDCD3__1677",-0.0831799199437917,25.2273062935299,-0.691025220736133,0.499085294676832,0.636049018025828,-7.01875765286514
"RBX1__1288",-0.0870627217348918,25.262913880119,-0.688404962833348,0.500691434539247,0.637524201641193,-7.02061113887054
"RALY__2086",0.0589407055784612,27.1278337131099,0.687846488994803,0.501034148936893,0.637524201641193,-7.02100532569188
"ATP5B__685",-0.0408482686801008,29.03659130147,-0.687705073436776,0.501120951886925,0.637524201641193,-7.02110509290345
"CHORDC1__2067",-0.0574117505392451,25.5025518200738,-0.684279893531304,0.50322603375347,0.639828547294255,-7.02351560308478
"AAMP__225",0.283605950920069,23.5153472455436,0.682638752210911,0.504236468701268,0.64073922335552,-7.02466654524334
"MTX1__1451",-0.150340577689619,24.5034994129732,-0.681835842052777,0.504731238367465,0.640993957530227,-7.02522867928159
"OVCA2__1743",0.0809303245525079,24.7624584198712,0.679711067784381,0.506041915474262,0.642283969640409,-7.02671325998765
"HSPA4__989",-0.0516462655312573,27.5366593845092,-0.678236089666462,0.506952911912603,0.643065487562988,-7.02774125113089
"DYNLT1__1308",-0.17685284659823,25.0370298866088,-0.677341375327524,0.507505976199637,0.643165053776387,-7.02836379610814
"MRPL16__2016",0.200110057320845,24.0322471172997,0.677153741452961,0.507622005253264,0.643165053776387,-7.02849425371958
"SNRPG;SNRPGP15__299",-0.404735335285928,27.310881004174,-0.675548093398703,0.508615527848413,0.644049197473164,-7.02960922622589
"STRAP__2140",-0.0528400390615182,27.0222033179134,-0.674939540938801,0.508992371059338,0.64415187923721,-7.03003115447054
"PPM1F__1106",-0.132747154196618,23.692805897832,-0.67424812269209,0.509420722371259,0.644319589619397,-7.03051009939899
"RPL15__1243",0.0570311647720843,28.5079346933266,0.670603938831417,0.511681791292927,0.646803796538593,-7.03302674296989
"BTF3L4__1827",0.234608665265188,25.8106580840898,0.666829894697648,0.514029452842188,0.649159488713096,-7.03561944932535
"UQCRC2__888",0.057774249961053,26.6980233624194,0.666650066602505,0.514141468333375,0.649159488713096,-7.03574264222297
"NUDCD2__246",0.0434390482779285,24.7330369227437,0.663701060690185,0.515980390391464,0.651103876171847,-7.03775839273782
"UGP2__1573",0.300256844237214,24.4848898370411,0.658400260211618,0.519295179259639,0.65490729613636,-7.04136036888379
"VARS__921",-0.0691325914274827,25.9380917612549,-0.657870812176625,0.519626921462622,0.65494643226018,-7.04171863180024
"TOR1AIP2__1709",0.349939436239879,23.585838607839,0.656304617803429,0.520608968373139,0.655804703942566,-7.04277683099502
"SLTM__2012",-0.0727499103588869,24.9994935913091,-0.654099905804217,0.521993151767464,0.65716825696505,-7.04426238679072
"DYNC1H1__1480",0.0745276622735993,26.4063280004535,0.649321427021252,0.525000304195866,0.660572306492546,-7.04746587314212
"PRPF40A__560",-0.127331442032773,24.4891270703111,-0.64730802077459,0.526270259711161,0.661773833970607,-7.04880897458384
"ERC1__331",-0.214239226465406,23.0526003706169,-0.646748906397044,0.52662322493213,0.661773833970607,-7.0491812447626
"ATP5I__1210",0.102445859812828,26.505111703546,0.646225136718552,0.526953997039775,0.661773833970607,-7.04952970425411
"RPLP0;RPLP0P6__677",-0.052047646570788,28.1467376671883,-0.645488947141281,0.527419112763774,0.661773833970607,-7.05001903110154
"NDUFB10__358",-0.0621625036377758,25.2153941346755,-0.645334363809808,0.527516805704435,0.661773833970607,-7.05012171141315
"ASAH1__114",0.196340620163134,24.2873566112057,0.644920660824582,0.527778305604658,0.661773833970607,-7.05039639412029
"HSPA9__1022",0.0566761598694292,27.8463629573126,0.643811941984561,0.528479477894722,0.662271750779462,-7.05113171429072
"ARCN1__183",0.0633766435669756,25.3318655191869,0.642337938427479,0.529412464191976,0.662996724332211,-7.0521074336542
"GEMIN4__369",-0.155058674588009,23.0594962465723,-0.641936362370693,0.529666804562924,0.662996724332211,-7.05237288889075
"GDAP1__1716",0.448270785357277,24.3321809535541,0.640949099061636,0.530292381475342,0.663398510541812,-7.05302483155231
"ATP5A1__908",-0.0513793368720954,28.3259898883896,-0.637567299763478,0.532438353218678,0.665700765390517,-7.05525077568494
"APEX1__928",-0.0566309884468481,26.7621943103158,-0.633550545260307,0.534993472339649,0.668511636692918,-7.05788008718545
"DIDO1__1885",-0.193972671451633,23.6004318660093,-0.629416352588772,0.537630333672965,0.671421368543416,-7.0605697383843
"SEC61A1;SEC61A2__199",0.604164748616832,25.3667901933709,0.628353379799774,0.538309467353439,0.671877067841762,-7.06125858199464
"FARSA__405",-0.194307594585975,24.6080658494495,-0.627879790780773,0.538612194881413,0.671877067841762,-7.06156512682435
"NOP16__2137",-0.135681654330785,24.1784244702047,-0.626323413788012,0.539607718512414,0.672733606708665,-7.06257098668593
"RPL39;RPL39P5__1291",-0.35623635414526,27.7033061254381,-0.625506918989258,0.540130384875491,0.672999987562254,-7.06309772122521
"COPS7B__378",-0.146963770930277,23.9324192721479,-0.621489953740906,0.542705805762232,0.675822324156742,-7.06567958716936
"RNF114__51",-0.248722803918106,23.7062537139346,-0.614752059108917,0.5470406775498,0.680513112977493,-7.06997464555021
"PSMB2__1108",0.0640228699961192,26.0109807553107,0.61464815371729,0.54710767214677,0.680513112977493,-7.07004052974419
"RPS20__1221",-0.0751799729458149,28.8818758010287,-0.614179347629312,0.547409997216055,0.680513112977493,-7.07033765739359
"SCAF4__605",-0.192798442196082,24.5089275778222,-0.609615724748889,0.5503577094519,0.683544111027856,-7.07321874476178
"PEX19__1031",0.200104640247041,24.3497794490435,0.608983663567118,0.550766639462152,0.683544111027856,-7.07361615552967
"RPLP1__675",-0.323009816831831,28.2747653511879,-0.608948064361053,0.550789676241454,0.683544111027856,-7.07363852693452
"OLA1__377",-0.0476300446383675,26.2617092025208,-0.607522315591589,0.551712725149328,0.684299724017789,-7.07453347404201
"KDELC1__1633",-0.196499803710562,23.4803198404754,-0.606460140865951,0.552400930626712,0.684763361926567,-7.07519890043608
"CNPY3__1883",0.108547820971758,24.5260149456873,0.604477130938105,0.553686995308437,0.68596716483605,-7.07643822648284
"ELAVL4__109",-0.160914198251977,26.5839908804261,-0.602785848854619,0.55478512679289,0.686708283233346,-7.07749216198388
"EMC1__1697",0.176636625541498,24.2612435801273,0.602584736226563,0.554915784430986,0.686708283233346,-7.07761729887744
"SYAP1__1785",-0.184048132291359,24.2240860674797,-0.599250975693031,0.557084032764764,0.689000013266131,-7.0796858179297
"TM9SF2__1860",-0.174174122581775,25.0486813019481,-0.597442827705306,0.558261919262089,0.690064960359154,-7.08080313466365
"UROD__683",-0.0532086100093991,24.4635932773854,-0.596176758845937,0.559087464421871,0.690693418894404,-7.08158355714363
"PSMC5__1257",0.0478496914345961,25.8240583735613,0.593142368309582,0.561068682811733,0.69273574144036,-7.08344754114967
"RPL30__1290",0.0635271514658804,27.6517405864314,0.592671033470431,0.561376760166316,0.69273574144036,-7.08373625775471
"PRKACA__829",-0.42189762182171,24.1297391603517,-0.59049270661402,0.562801734424522,0.694100893304988,-7.08506773600105
"BID__1205",0.419485469968187,24.1170846494173,0.587365546324257,0.564850726032484,0.695496265727872,-7.08697095968193
"ABCE1__1239",-0.133634351408137,25.6496534889278,-0.587108698196047,0.565019193228728,0.695496265727872,-7.08712684951702
"DKFZp686J1372__1598",1.10751196807126,26.161773627477,0.58670432130603,0.565284478304556,0.695496265727872,-7.08737214701994
"RAD23A__1188",-0.167061131948497,24.5666556364574,-0.586428943126094,0.565465173235664,0.695496265727872,-7.08753910032046
"PSMD4__1617",0.0499626525882526,27.2481734966353,0.586330475922192,0.565529791829229,0.695496265727872,-7.08759877970129
"THOC3__1823",-0.257877784693637,23.751959362389,-0.58543761773927,0.566115902223828,0.695593630520694,-7.0881394877859
"HSPE1__1247",0.0500553135221296,29.1971996320137,0.585236897407966,0.566247707489986,0.695593630520694,-7.08826093364632
"LAMTOR5__507",0.332119498716743,25.9014205655227,0.584675629603674,0.566616355673002,0.695654127765388,-7.08860031671701
"SEC16A__472",-0.113163751188498,23.792722875524,-0.583227902801832,0.567567821997704,0.696429699330141,-7.08947427444816
"SPTLC1__484",0.262255587047203,24.1048140485418,0.582056054445073,0.568338588678587,0.696982796251105,-7.09018016819281
"DBI__695",-0.160919896823216,27.5797929089289,-0.581075837583761,0.568983732166844,0.697381299189299,-7.09076958092353
"ILVBL__163",-0.199001830319848,23.8626305173962,-0.580580170629141,0.569310107748789,0.697388872146717,-7.09106726661502
"MRPS22__327",-0.208893168029128,23.9930798771188,-0.578320955749963,0.570798940105739,0.698620560840765,-7.09242100724872
"NOC3L__1725",-0.367828648157627,24.0213163767631,-0.577989514337196,0.571017531702285,0.698620560840765,-7.09261918339713
"LARP4B__1752",-0.151887629624454,23.2522270822338,-0.577594847671691,0.57127787826327,0.698620560840765,-7.09285502100181
"RPL34__1094",-0.0556062620171076,27.9949639732569,-0.574552092380444,0.573287137155546,0.700684278745668,-7.09466805866984
"MACF1__357",0.110463351923567,24.1110916114789,0.573216410640978,0.57417029879948,0.701151553480292,-7.09546102374887
"RHOT2__1681",-0.130500333572218,24.2614034219365,-0.573000234810887,0.574313301840607,0.701151553480292,-7.09558919585951
"DRAP1__224",0.182990401553344,24.7662755721079,0.568246053373939,0.57746290140171,0.704601792298558,-7.09839623099434
"FTSJ3__1682",-0.0404349321221211,25.9091914756047,-0.565859173223826,0.579047530684514,0.705618845596095,-7.09979704791795
"MRPL4__407",-0.340092526058331,24.0565656891207,-0.565809841907323,0.579080304839579,0.705618845596095,-7.09982593975248
"ZRANB2__611",0.0630843684932536,24.9974556187574,0.565526805497552,0.579268363602304,0.705618845596095,-7.09999165863356
"NT5C__1718",0.213503391781185,23.4958627935017,0.56310243404078,0.580880478042386,0.706928048323285,-7.10140786860878
"SSR3__222",-0.481958913995541,24.5780655815073,-0.562934414654586,0.580992289485161,0.706928048323285,-7.10150580111291
"DPYSL3__1478",0.0685551615611075,27.0990682842789,0.5609823210587,0.582292150307937,0.708114072233772,-7.10264154480238
"PSMB3__1107",0.162242516243776,25.9391001041478,0.558773613500772,0.583764672060429,0.709508624859159,-7.10392200848363
"LMO7__292",0.181942073920428,23.3973587849956,0.557824287350402,0.584398159419145,0.709882426779085,-7.10447087083428
"UBLCP1__1734",-0.157684427101863,24.2138859058159,-0.556750607297704,0.585115049199855,0.71035706641989,-7.10509054644755
"CHMP5__2034",-0.12109272279563,25.77161493602,-0.551965358366707,0.58831554880756,0.713844716046164,-7.1078383702708
"SEC63__2063",0.143425980198394,24.4836288606895,0.549519134577019,0.589955054391801,0.715435472419456,-7.10923422981302
"QPRT__1532",-0.335191103605826,24.5774430433754,-0.547362041981099,0.591402684276895,0.716651202450184,-7.11046014591755
"H3BN98;Q15041;H3BPJ2;H3BTX6;H3BS91__354",0.444854259674788,24.7587652763523,0.546677845519968,0.591862222393975,0.716651202450184,-7.11084801620361
"CSNK1A1__1089",-0.0972299401354881,23.3767386025455,-0.546555104247581,0.59194468007708,0.716651202450184,-7.11091754860764
"MTX2__561",-0.278182012691687,23.5177694543208,-0.545712607505636,0.592510825492033,0.716938098845361,-7.11139441293076
"SNRPE__1266",0.395411606606014,25.3084117751044,0.543697329203411,0.593866162405059,0.718179068138933,-7.11253220798177
"RRP1__1206",0.0676246842554136,24.1337713126003,0.540864086199997,0.595774222519538,0.720075579365109,-7.1141249432273
"PELP1__1684",-0.0730293594942815,24.402609500043,-0.539990046000754,0.596363464580147,0.720075579365109,-7.11461467234184
"EIF3D__488",0.0735352326124925,26.0242244116574,0.53989695847716,0.596426237453929,0.720075579365109,-7.11466678469713
"FSD1__417",-0.201562833458823,23.1583134691187,-0.537011375320488,0.598373737185651,0.722026592570829,-7.11627789258383
"BSG__999",0.0880574181817941,26.1926179862166,0.536153976643194,0.598953008423954,0.722325388896662,-7.11675499728896
"PDS5B__2002",-0.485364862542585,26.4349890971726,-0.531893504372088,0.601835557268006,0.725400024200176,-7.11911484041673
"UTP14A__1896",0.249224072225246,23.500814752463,0.5313035994167,0.60223521309357,0.725480251171347,-7.11944015045809
"PPP1CB__1255",0.496443370040438,24.8802337038244,0.526994488902493,0.605158555616137,0.728071072608448,-7.12180587533162
"SH3BGRL__556",0.0802358670361443,25.7485571956933,0.526828376420036,0.605271386917626,0.728071072608448,-7.12189669911709
"SDHB__878",-0.200559995981152,24.42500045173,-0.526647776764499,0.605394070261674,0.728071072608448,-7.12199541250459
"RPS11__1265",-0.0610151356887485,28.3493072656564,-0.525603924734552,0.606103408825467,0.728071072608448,-7.12256532691861
"CLIP2__2056",0.49003933469756,24.0541731447146,0.525222725864163,0.606362549694243,0.728071072608448,-7.12277317838799
"VBP1__203",-0.269538844266666,25.5268823495349,-0.525179983407094,0.606391609601343,0.728071072608448,-7.12279647493117
"RPS4X;RPS4Y2__1278",-0.0315088097850307,28.6453692850572,-0.522834746489989,0.60798714000596,0.729584568007153,-7.12407192243365
"TJP1__321",0.246274210022275,24.3589994505712,0.519364107286379,0.61035205790157,0.732019153144064,-7.12594927992664
"COPS8__1856",0.197157251698059,25.420902595948,0.517796292486847,0.611421838698423,0.732898604669877,-7.12679338268251
"MICAL1__1722",-0.0952392476923869,23.4041020954073,-0.517157670619862,0.611857855070955,0.733017826372134,-7.12713650501658
"PCBP3__280",-0.419543296857501,25.4360320605261,-0.516043007411255,0.612619246621846,0.733182845688516,-7.12773441517578
"NDUFAF2__1687",0.16099762175811,23.6406897304895,0.515970396173662,0.612668860951836,0.733182845688516,-7.12777332081941
"EIF1AX;EIF1AY__1078",-0.488095413575735,24.9413163224196,-0.514527921894561,0.61365488692582,0.733959551743238,-7.12854511049182
"UQCRC1__973",0.0312231128894993,26.155269737994,0.512700339120963,0.614905256824364,0.735051399211561,-7.12951994539119
"FIP1L1__1632",-0.156639627352064,24.46011017953,-0.512006159513619,0.615380511617144,0.735215992486088,-7.12988934109512
"USP11__325",-0.108531523872706,23.3513981052389,-0.507099924561462,0.618744474941663,0.738829751328368,-7.13248628181258
"CHCHD3__232",0.0786294584673612,26.0443114268009,0.506249333582662,0.61932857477242,0.739121992248949,-7.13293404664336
"EIF1;EIF1B__403",0.0632517598610747,26.2518028341013,0.50527819906071,0.619995772827317,0.739424039663945,-7.13344437651664
"ADH5__774",0.0513944134324191,27.1611137938092,0.504892780756723,0.620260661370995,0.739424039663945,-7.13364664994898
"CRABP1__946",-0.252601036433472,25.5003036536759,-0.504394333244832,0.620603311931077,0.739427797257049,-7.13390802089899
"RBM3__1345",-0.101514198417568,27.2257565015475,-0.503309800308929,0.621349169213158,0.739911695213919,-7.13447585251728
"ATAD3A__2007",-0.0332856970652315,25.2862417912357,-0.502749523295112,0.621734650739806,0.739966158093605,-7.13476873378515
"NSFL1C__2102",0.0619023151601255,25.6645185817644,0.501758595277299,0.622416706169623,0.740373340271676,-7.13528596046037
"FAM49B__2006",0.0997539182047582,24.2494349938626,0.500543918626935,0.623253250921037,0.740607186759837,-7.1359186249628
"LONP1__399",0.0505489788905642,25.4683686824305,0.500279447474465,0.623435462012758,0.740607186759837,-7.13605617758437
"CSTF2__984",-0.0885769004044903,24.9094886598371,-0.499992167321559,0.623633416215583,0.740607186759837,-7.1362055133503
"KIF2A__419",-0.167200873407822,24.1572061660278,-0.498713513202879,0.624514849917128,0.741249778266761,-7.13686918168218
"CCBL2__1639",-0.244577290827422,23.9614420197487,-0.497352806960545,0.625453490841353,0.741959533252977,-7.13757362680104
"RAD23B__1189",-0.0608879075712672,26.737023754589,-0.496765059133127,0.625859135779387,0.742036580145621,-7.13787732941191
"CRTAP__573",0.105966002824687,25.6268231979402,0.496176188201543,0.626265679946543,0.742114608772346,-7.1381812627925
"EMD__1126",-0.058619004435073,25.4542017904617,-0.492382118518226,0.628887997535889,0.744816780115914,-7.14013110019655
"VPS29__2051",0.0643671656632989,25.4669958727848,0.490973965781081,0.629862564754413,0.745565579366908,-7.14085107583644
"OXSR1__625",-0.0762258068337651,24.9919694739997,-0.490293047893874,0.630334073364533,0.745718420308502,-7.14119850456673
"PPIF__960",0.261063018782313,24.9690413960497,0.489780938863558,0.630688796953454,0.745733007472651,-7.14145949237483
"MTCH2__2171",0.0563836114319152,25.7831552700943,0.489145375682522,0.631129163092313,0.745848788505186,-7.1417830280676
"RNF7__2048",0.110007425029576,23.3383251737169,0.487055685884748,0.632578065923887,0.747155654871055,-7.14284391477592
"MRPL47__1971",-0.0452816925694961,22.6997024706488,-0.485872959867373,0.633398802047291,0.747719561441193,-7.14344240124485
"ARIH1__2150",0.14345757581691,23.2680209245034,0.483412364867634,0.635107876654035,0.749330961729408,-7.1446829868136
"CSK__1039",-0.0572407862961519,24.4695447479295,-0.482561942673385,0.635699055926108,0.749622384302687,-7.14511032982826
"COPB2__998",0.0437120530380568,25.6668874200176,0.481974689086843,0.636107439082413,0.749698053204272,-7.14540500179084
"SARM1__1631",-0.102063584439616,24.6422947688645,-0.481311399253794,0.636568844106252,0.749787430012734,-7.1457374076282
"CENPV__1664",-0.0534773081996462,24.6193279937275,-0.480464465793587,0.637158221245219,0.749787430012734,-7.14616119888503
"SEPT6__1474",0.0667417842096896,26.0951863601579,0.480381401234695,0.637216039005312,0.749787430012734,-7.14620272390915
"FAM98B__1591",0.0475088878258525,26.3890785281484,0.479821367647219,0.637605917874495,0.749809924049748,-7.14648250955268
"UBE2M__1231",-0.0337331770525111,26.2654867579199,-0.479365031687211,0.637923686530846,0.749809924049748,-7.14671025448939
"ANXA6__713",-0.0462125404022657,26.0421544813079,-0.477042327692842,0.639542222552016,0.751306882803825,-7.14786618632834
"RPS21__1312",-0.0430326574648774,28.348691369416,-0.476084828693863,0.64020998578804,0.751685902450863,-7.14834111150996
"GAR1__2022",-0.0800319994206582,25.1084591689953,-0.475002390820213,0.640965265302783,0.752167213270184,-7.14887688904066
"MFAP1__1196",0.229358231253151,23.7691435378898,0.47444650222329,0.641353298875569,0.752217277841136,-7.14915157767676
"ATP5C1__1008",0.062673049346273,26.09178214053,0.473545858898131,0.641982212924879,0.75254965540925,-7.14959596012552
"ATP2B1__861",-0.227670070299116,23.7636585439446,-0.471849944651436,0.643167221523286,0.753142503963944,-7.15043050290297
"GRSF1__304",-0.184493812164341,24.0066246780355,-0.471360252335991,0.643509575483539,0.753142503963944,-7.15067093340606
"RPL5__139",-0.0478826164813242,28.3926886227504,-0.471337699972854,0.643525344296097,0.753142503963944,-7.15068200037436
"TIMM13__2158",0.0517178545241741,26.44362337649,0.469246054045398,0.644988603210656,0.754449612133625,-7.15170617837952
"NUP160__1408",-0.131899738077124,23.3652548050753,-0.468651032344486,0.645405139194256,0.75453161200488,-7.15199672143795
"SEC24B__622",-0.112377100797985,23.2016327309534,-0.464877965727243,0.648049242053218,0.757216335403385,-7.15383071435725
"VPS33A__148",-0.0767258187083328,23.0169480992032,-0.460249140131823,0.65129967948246,0.760606274484074,-7.1560609394967
"VDAC3__2115",0.0544894700950138,25.7817412370353,0.459697849010124,0.651687289868691,0.760651081100755,-7.15632510879598
"ADPRHL2__2018",-0.143599932371846,23.939466204089,-0.457709101471566,0.653086423631472,0.761542453888496,-7.15727551758172
"BAG6;BAT3__8",-0.0937608770220137,24.5854338170174,-0.457618384338938,0.653150277256066,0.761542453888496,-7.15731877487106
"HSPB1__662",0.0751072729710565,29.2776534282995,0.457114653435262,0.653504891897511,0.761548236785863,-7.15755882032844
"PCMT1__58",0.0451590711669851,25.341832948305,0.455912008795041,0.654351870892675,0.762127473157351,-7.15813088024185
"SRP54__1228",-0.145737692514938,24.4704109789924,-0.455392262456715,0.654718059965943,0.762146410799478,-7.15837765228229
"LEO1__1732",-0.180982802789767,23.6953599940336,-0.454652203944017,0.655239627351681,0.762346104899551,-7.15872855331744
"RBM22__2011",-0.227520513202816,24.0320210425776,-0.450599349260159,0.658099191074511,0.765264302274578,-7.16064035386624
"RNF214__1705",-0.117767088070135,23.5085482353344,-0.449535546239014,0.658850684854988,0.765325873909221,-7.16113940042991
"SNRNP70__720",-0.0399299871759453,26.356198133479,-0.449529553960466,0.658854918998985,0.765325873909221,-7.16114220824091
"RPS27L__347",-0.352457998549397,24.7388105465845,-0.448794596279273,0.659374330644615,0.765520944639644,-7.16148631149279
"PLCB3__1362",-0.122247193202849,23.178410260111,-0.4474175608952,0.660347996511848,0.766189356815115,-7.16212955270763
"GNA13__1490",-0.232957954770647,24.0495202828309,-0.446985489275883,0.660653632735898,0.766189356815115,-7.16233098447334
"NIPSNAP1__1866",0.0570200603056961,25.9182442030948,0.443744281652302,0.662948347471396,0.768441458644332,-7.16383597657632
"CISD2__1692",-0.0771669128138335,24.7369733404222,-0.442225609061089,0.66402473121389,0.769279715204177,-7.16453746323344
"DYNC1LI1__2172",-0.028101924564254,25.0378163226962,-0.441218446128038,0.664738992234096,0.769697780481584,-7.16500138428265
"HAGH__359",0.197722759966098,23.430749818315,0.440334212466789,0.665366348392411,0.770014828267094,-7.16540782971618
"RPF2__1950",-0.24594908227381,23.9671578833429,-0.439307005432999,0.666095464366808,0.770050101833355,-7.16587899397115
"ZFR__1829",-0.0717675377885527,24.7786802001397,-0.439295060675942,0.666103944836566,0.770050101833355,-7.1658844665267
"GNAQ__1123",-0.219726932875872,24.4636645804634,-0.43720771007054,0.667586625244488,0.771253607621407,-7.16683856501169
"LSM2__2133",-0.229234913367428,24.1678778959793,-0.436832609899449,0.667853215782357,0.771253607621407,-7.16700954734187
"PARVA__374",0.103879822123091,23.697839051322,0.433714320599299,0.670071210543413,0.773404926636753,-7.16842540819293
"HARS__778",0.0300427619201038,26.3464121551194,0.431484699428279,0.67165903874534,0.774827005501775,-7.16943168934784
"NDUFS8__293",0.0679894537279608,24.3036914986599,0.425520274464815,0.675914471798417,0.779180749959266,-7.17209864348715
"GNAS__1303",0.0594074288277859,25.6368372224551,0.424799820173011,0.676429263900309,0.779180749959266,-7.17241833183502
"SKP1__1310",-0.0996516646711463,26.9142971394755,-0.424691978317659,0.676506335249298,0.779180749959266,-7.1724661390689
"PPM1B__155",-0.206533234166546,23.7152060048794,-0.42167090434877,0.678666908261987,0.780901832245936,-7.17380058023535
"RTN3__609",-0.19217333627061,25.1697044059387,-0.421599920768333,0.678717708191716,0.780901832245936,-7.17383182234965
"DBN1__1568",-0.0400666442911373,28.4466915344876,-0.4192106945114,0.680428504627314,0.782456854845982,-7.17488039317355
"PPP1R2;PPP1R2P3__1038",-0.212570875795755,24.1315205813951,-0.415508470016261,0.683083018207381,0.785094888472653,-7.17649368027906
"GLRX3__591",0.0303716445968938,25.767121061845,0.414832590554455,0.683568090945436,0.785238028522763,-7.17678668979094
"MACROD1__1871",-0.201521475317353,24.9142070912738,-0.411650642864454,0.685853661365896,0.787362618232346,-7.17815986037158
"NSUN2__1400",0.026005217110022,25.0150015960753,0.411251464941743,0.686140610378784,0.787362618232346,-7.17833139449451
"KIF5C__526",0.181637519280279,23.8211954851401,0.409096072268997,0.687690867442989,0.788726018583902,-7.17925478915457
"C1QBP__1390",0.0441780243594323,28.4081266227966,0.404982935460652,0.690653201745794,0.791706670211758,-7.1810037064473
"NUTF2__1250",0.0893591211751428,28.1002969577076,0.402522205137776,0.692427933024348,0.79311747370262,-7.18204173240418
"TRMT6__2077",0.110808471147614,23.4114227777815,0.402266818703765,0.692612229101186,0.79311747370262,-7.18214910841416
"ECM29;KIAA0368__371",0.103383958890134,23.1044421844025,0.4000445868288,0.694216709884183,0.794537043682475,-7.18308061424488
"ARF6__1273",-0.231044662461091,23.7102016461285,-0.397165284543229,0.696297831732447,0.796500355836801,-7.18428002014942
"MRPL22__267",-0.237424411231732,24.15571742574,-0.394250360871827,0.698407247603991,0.798183964193081,-7.18548560533905
"TIPRL__572",0.105437968198068,25.16396511556,0.394079957836295,0.698530640564469,0.798183964193081,-7.18555581281862
"PGK1__648",0.0410317839184877,29.2149950237141,0.39337129165059,0.699043896222298,0.798183964193081,-7.18584746969185
"MCTS1__2089",-0.286490894510099,25.1666110487351,-0.392702215006386,0.699528616873317,0.798183964193081,-7.18612236033194
"CBX8__1964",-0.109137764228105,23.3188111064142,-0.392600917792238,0.699602014529197,0.798183964193081,-7.18616393833512
"STMN2__250",-0.361948302553497,28.0059636805567,-0.387957106044909,0.702970096665065,0.801339355651561,-7.18805870950209
"CAPZA2__1077",-0.0682262089352079,25.1228671752933,-0.387773300846589,0.70310353932513,0.801339355651561,-7.18813325039115
"TIMM50__1588",0.150369423201461,23.3339131198173,0.386736199871827,0.703856662271979,0.801778143529483,-7.1885531892437
"NDRG3__2064",-0.155140233637781,23.7430109945921,-0.385002993804903,0.705115991667939,0.802792801804899,-7.18925252682724
"MIA3__1600",-0.0839287440062684,23.0805048992276,-0.383658116907565,0.706093773946074,0.803486018628292,-7.18979305010192
"PSMD3__496",0.0423143582320087,26.0943163590434,0.380302811910651,0.708535530916035,0.805843543778133,-7.19113348863394
"SAP18__436",-0.135242149444704,25.3727055734416,-0.378072973430831,0.710160065813577,0.807269636399776,-7.19201790539846
"GAPDH__660",0.0508228314203016,31.9510599209394,0.376579719987089,0.711248771873764,0.807831858164769,-7.19260731393383
